Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Sleep_Category,Improvement_Potential,Has_Tutoring
21,95,1.0,1.0,0,5,62,2.0,1,1.0,1.0,1,2.0,4,0,2.0,1,70,0.21875,Low,2.8181818181818183,1
13,69,1.0,0.0,1,9,96,0.0,1,0.0,2.0,0,1.0,4,0,0.0,0,61,0.18571428571428572,Good,6.857142857142857,0
21,79,1.0,2.0,1,7,66,0.0,1,2.0,0.0,1,0.0,4,0,1.0,1,67,0.2625,Normal,3.0,1
22,79,2.0,1.0,0,5,100,1.0,1,3.5,2.0,1,0.0,3,0,2.0,1,72,0.275,Low,4.3478260869565215,1
15,95,0.0,0.0,1,6,88,0.0,1,1.0,0.0,1,0.0,5,0,2.0,1,66,0.15625,Normal,5.5,1
21,91,1.0,2.0,1,5,84,1.0,1,1.0,2.0,1,1.0,2,0,2.0,1,70,0.22826086956521738,Low,3.8181818181818183,1
20,81,2.0,1.0,1,6,51,2.0,0,3.0,1.0,1,1.0,4,1,2.0,1,67,0.24390243902439024,Normal,2.4285714285714284,1
13,87,2.0,0.0,1,4,72,1.0,1,2.0,1.0,1,1.0,3,0,1.0,0,67,0.14772727272727273,Low,5.142857142857143,1
22,94,0.0,1.0,1,7,75,2.0,1,2.0,2.0,1,1.0,2,0,2.0,0,71,0.23157894736842105,Normal,3.260869565217391,1
23,60,2.0,1.0,1,8,69,1.0,1,1.0,0.0,0,2.0,4,0,2.0,1,66,0.3770491803278688,Good,2.875,1
26,76,1.0,1.0,1,5,57,1.0,1,1.0,1.0,1,2.0,4,0,2.0,1,68,0.33766233766233766,Low,2.111111111111111,1
26,96,1.0,1.0,1,7,68,1.0,1,3.0,2.0,0,2.0,3,0,2.0,0,74,0.26804123711340205,Normal,2.5185185185185186,1
12,90,1.0,0.0,1,6,54,1.0,0,1.0,2.0,1,1.0,3,0,2.0,1,64,0.13186813186813187,Normal,4.153846153846154,1
14,82,1.0,1.0,0,8,65,1.0,1,1.0,0.0,0,2.0,3,0,2.0,1,65,0.1686746987951807,Good,4.333333333333333,1
23,81,0.0,1.0,1,4,54,1.0,1,1.0,0.0,1,1.0,3,0,2.0,1,66,0.2804878048780488,Low,2.25,1
23,74,1.0,2.0,1,8,88,0.0,1,0.0,1.0,1,0.0,3,1,2.0,1,66,0.30666666666666664,Good,3.6666666666666665,0
23,81,1.0,0.0,0,4,84,1.0,1,2.0,1.0,1,2.0,5,0,2.0,1,68,0.2804878048780488,Low,3.5,1
36,86,2.0,1.0,1,7,97,1.0,1,2.0,1.0,1,2.0,1,0,2.0,0,78,0.41379310344827586,Normal,2.6216216216216215,1
23,77,1.0,2.0,1,6,69,0.0,1,1.0,1.0,0,2.0,2,0,1.0,0,67,0.2948717948717949,Normal,2.875,1
27,89,1.0,2.0,1,6,89,1.0,1,3.0,1.0,0,2.0,3,0,2.0,1,74,0.3,Normal,3.1785714285714284,1
26,94,1.0,2.0,0,5,79,2.0,1,1.0,0.0,1,2.0,2,0,2.0,1,74,0.2736842105263158,Low,2.925925925925926,1
24,66,1.0,0.0,0,9,82,0.0,1,1.0,1.0,1,1.0,2,1,2.0,0,62,0.3582089552238806,Good,3.28,1
18,78,2.0,1.0,1,5,77,1.0,0,2.0,1.0,1,1.0,4,0,0.0,1,66,0.22784810126582278,Low,4.052631578947368,1
25,76,1.0,1.0,1,5,89,2.0,1,3.0,1.0,1,1.0,3,0,0.0,0,69,0.3246753246753247,Low,3.423076923076923,1
15,87,1.0,2.0,1,10,52,1.0,1,2.0,0.0,0,2.0,3,0,2.0,1,68,0.17045454545454544,Oversleep,3.25,1
19,70,1.0,0.0,0,7,54,2.0,1,0.0,1.0,1,2.0,2,1,1.0,1,89,0.2676056338028169,Normal,2.7,0
17,86,2.0,0.0,0,5,55,0.0,0,2.0,2.0,0,1.0,4,0,2.0,1,66,0.19540229885057472,Low,3.0555555555555554,1
20,95,0.0,1.0,1,7,64,0.0,0,2.0,1.0,1,1.0,3,0,2.0,0,68,0.20833333333333334,Normal,3.0476190476190474,1
34,77,1.0,0.0,1,7,80,0.0,1,0.0,1.0,1,2.0,3,0,2.0,1,69,0.4358974358974359,Normal,2.2857142857142856,0
9,96,1.0,1.0,1,4,82,2.0,0,0.0,0.0,1,2.0,4,0,2.0,1,67,0.09278350515463918,Low,8.2,0
24,100,2.0,2.0,1,6,86,0.0,1,2.0,1.0,0,2.0,5,0,2.0,1,75,0.2376237623762376,Normal,3.44,1
10,64,1.0,2.0,0,7,64,2.0,1,0.0,1.0,1,2.0,4,1,1.0,0,60,0.15384615384615385,Normal,5.818181818181818,0
17,69,2.0,1.0,1,9,83,1.0,1,2.0,1.0,0,2.0,4,1,1.0,0,66,0.24285714285714285,Good,4.611111111111111,1
27,98,0.0,2.0,1,7,56,0.0,1,1.0,2.0,0,2.0,3,0,2.0,0,73,0.2727272727272727,Normal,2.0,1
20,98,1.0,0.0,0,7,50,0.0,1,1.0,1.0,0,1.0,2,0,2.0,0,68,0.20202020202020202,Normal,2.380952380952381,1
14,64,1.0,1.0,1,6,85,1.0,1,0.0,1.0,1,1.0,3,0,2.0,1,62,0.2153846153846154,Normal,5.666666666666667,0
16,61,1.0,1.0,0,9,86,0.0,1,2.0,0.0,1,2.0,2,0,2.0,1,62,0.25806451612903225,Good,5.0588235294117645,1
24,66,2.0,0.0,1,8,81,2.0,1,1.0,1.0,1,1.0,4,0,0.0,1,65,0.3582089552238806,Good,3.24,1
16,100,2.0,0.0,1,8,63,2.0,1,2.0,0.0,1,0.0,3,0,1.0,1,69,0.15841584158415842,Good,3.7058823529411766,1
21,67,1.0,1.0,0,7,96,0.0,1,3.0,0.0,1,1.0,2,0,0.0,0,64,0.3088235294117647,Normal,4.363636363636363,1
20,80,1.0,2.0,0,5,94,1.0,1,0.0,0.0,0,2.0,4,1,1.0,0,67,0.24691358024691357,Low,4.476190476190476,0
16,94,2.0,2.0,1,9,76,1.0,1,0.0,0.0,1,1.0,2,0,2.0,1,70,0.16842105263157894,Good,4.470588235294118,0
33,61,1.0,1.0,0,7,99,2.0,1,2.0,1.0,1,1.0,3,0,2.0,0,70,0.532258064516129,Normal,2.911764705882353,1
24,84,2.0,0.0,0,7,65,0.0,1,3.0,1.0,1,2.0,3,0,2.0,0,69,0.2823529411764706,Normal,2.6,1
8,71,2.0,0.0,0,8,75,1.0,1,0.0,1.0,1,2.0,3,0,2.0,1,61,0.1111111111111111,Good,8.333333333333334,0
21,94,1.0,1.0,0,7,96,0.0,1,0.0,1.0,0,1.0,2,1,1.0,1,69,0.22105263157894736,Normal,4.363636363636363,0
16,71,2.0,1.0,1,5,73,1.0,1,1.0,1.0,1,1.0,0,1,2.0,1,63,0.2222222222222222,Low,4.294117647058823,1
25,87,1.0,0.0,1,7,74,0.0,1,0.0,1.0,1,1.0,4,1,2.0,1,67,0.2840909090909091,Normal,2.8461538461538463,0
15,87,0.0,1.0,0,4,54,1.0,1,1.0,1.0,1,1.0,6,0,1.0,1,65,0.17045454545454544,Low,3.375,1
19,69,1.0,1.0,1,7,61,2.0,1,3.0,2.0,1,1.0,4,0,1.0,1,66,0.2714285714285714,Normal,3.05,1
23,61,0.0,1.0,0,9,58,1.0,1,3.5,1.0,1,1.0,2,0,2.0,1,63,0.3709677419354839,Good,2.4166666666666665,1
25,76,1.0,2.0,1,4,78,1.0,1,2.0,1.0,0,0.0,3,0,1.0,0,68,0.3246753246753247,Low,3.0,1
13,72,2.0,2.0,0,7,66,1.0,1,0.0,0.0,1,1.0,4,0,2.0,1,65,0.1780821917808219,Normal,4.714285714285714,0
18,92,0.0,1.0,1,8,54,1.0,1,1.0,1.0,1,2.0,3,0,2.0,1,67,0.1935483870967742,Good,2.8421052631578947,1
17,92,0.0,0.0,1,8,75,1.0,1,2.0,1.0,1,1.0,3,0,2.0,0,68,0.1827956989247312,Good,4.166666666666667,1
16,78,1.0,2.0,0,6,83,1.0,1,0.0,0.0,1,1.0,3,1,2.0,1,64,0.20253164556962025,Normal,4.882352941176471,0
31,84,1.0,1.0,0,5,87,2.0,1,0.0,1.0,0,2.0,3,0,1.0,1,71,0.36470588235294116,Low,2.71875,0
22,84,1.0,1.0,1,6,92,0.0,1,0.0,1.0,1,1.0,5,0,2.0,0,69,0.25882352941176473,Normal,4.0,0
12,93,1.0,1.0,1,9,74,0.0,1,1.0,1.0,1,1.0,3,0,1.0,1,67,0.1276595744680851,Good,5.6923076923076925,1
26,77,0.0,1.0,0,4,70,0.0,1,2.0,2.0,1,1.0,3,1,1.0,0,65,0.3333333333333333,Low,2.5925925925925926,1
33,71,0.0,1.0,0,5,84,1.0,1,1.0,1.0,1,2.0,2,0,2.0,1,68,0.4583333333333333,Low,2.4705882352941178,1
26,71,2.0,1.0,1,6,51,0.0,0,1.0,2.0,0,2.0,3,0,1.0,1,67,0.3611111111111111,Normal,1.8888888888888888,1
11,81,1.0,1.0,1,6,82,2.0,1,3.0,1.0,1,1.0,4,0,2.0,1,67,0.13414634146341464,Normal,6.833333333333333,1
17,78,1.0,2.0,1,7,70,1.0,0,2.0,0.0,1,2.0,3,0,2.0,1,66,0.21518987341772153,Normal,3.888888888888889,1
28,78,2.0,1.0,0,9,73,2.0,1,2.0,1.0,1,1.0,4,0,1.0,0,70,0.35443037974683544,Good,2.5172413793103448,1
16,64,2.0,0.0,1,5,65,1.0,1,3.0,1.0,0,2.0,4,0,1.0,0,65,0.24615384615384617,Low,3.823529411764706,1
23,89,0.0,0.0,1,7,56,0.0,1,3.5,1.0,0,2.0,4,0,2.0,0,69,0.25555555555555554,Normal,2.3333333333333335,1
25,69,1.0,1.0,1,7,70,0.0,0,1.0,2.0,1,2.0,4,0,0.0,0,65,0.35714285714285715,Normal,2.6923076923076925,1
14,68,2.0,1.0,0,6,65,1.0,1,1.0,2.0,1,1.0,3,1,2.0,1,63,0.2028985507246377,Normal,4.333333333333333,1
20,77,1.0,1.0,0,5,98,0.0,1,2.0,0.0,0,1.0,2,0,0.0,0,67,0.2564102564102564,Low,4.666666666666667,1
4,69,2.0,1.0,1,6,97,1.0,1,1.0,0.0,1,2.0,3,0,2.0,0,61,0.05714285714285714,Normal,19.4,1
14,83,1.0,0.0,1,6,82,1.0,1,0.0,1.0,1,2.0,2,0,2.0,0,65,0.16666666666666666,Normal,5.466666666666667,0
18,75,0.0,2.0,1,8,95,1.0,1,1.0,0.0,1,1.0,2,0,2.0,0,66,0.23684210526315788,Good,5.0,1
13,78,1.0,2.0,1,8,88,2.0,1,0.0,2.0,1,1.0,3,0,2.0,1,66,0.16455696202531644,Good,6.285714285714286,0
30,81,1.0,0.0,1,5,67,1.0,1,1.0,2.0,1,0.0,1,0,2.0,1,69,0.36585365853658536,Low,2.161290322580645,1
11,68,1.0,1.0,0,6,80,1.0,1,2.0,1.0,1,2.0,3,0,1.0,0,63,0.15942028985507245,Normal,6.666666666666667,1
17,66,0.0,2.0,0,6,61,1.0,1,1.0,2.0,1,2.0,6,0,2.0,1,65,0.2537313432835821,Normal,3.388888888888889,1
21,95,0.0,0.0,0,10,84,0.0,1,0.0,2.0,1,1.0,4,1,2.0,1,67,0.21875,Oversleep,3.8181818181818183,0
29,77,2.0,2.0,1,7,52,1.0,1,2.0,2.0,1,0.0,3,1,2.0,0,69,0.3717948717948718,Normal,1.7333333333333334,1
11,76,0.0,1.0,1,5,92,1.0,1,3.5,1.0,1,0.0,2,0,2.0,1,65,0.14285714285714285,Low,7.666666666666667,1
27,61,1.0,1.0,0,6,79,1.0,1,1.0,0.0,1,2.0,3,0,1.0,1,65,0.43548387096774194,Normal,2.8214285714285716,1
20,80,2.0,0.0,1,6,53,1.0,1,0.0,0.0,1,1.0,2,0,1.0,1,65,0.24691358024691357,Normal,2.5238095238095237,0
14,82,1.0,2.0,1,8,94,0.0,1,2.0,0.0,1,0.0,5,0,0.0,0,67,0.1686746987951807,Good,6.266666666666667,1
23,82,0.0,1.0,1,8,94,1.0,1,1.0,1.0,1,0.0,2,1,2.0,1,66,0.27710843373493976,Good,3.9166666666666665,1
21,88,1.0,2.0,0,7,93,1.0,1,3.5,0.0,1,2.0,3,0,2.0,0,72,0.23595505617977527,Normal,4.2272727272727275,1
16,67,1.0,2.0,0,7,89,2.0,1,3.0,0.0,1,2.0,3,0,2.0,1,66,0.23529411764705882,Normal,5.235294117647059,1
20,70,1.0,1.0,1,7,84,0.0,0,2.0,1.0,0,1.0,4,0,0.0,1,65,0.28169014084507044,Normal,4.0,1
18,92,2.0,1.0,1,7,70,1.0,1,1.0,0.0,1,1.0,3,0,1.0,1,69,0.1935483870967742,Normal,3.6842105263157894,1
21,98,1.0,0.0,0,4,57,1.0,1,2.0,2.0,1,1.0,2,0,2.0,0,68,0.21212121212121213,Low,2.590909090909091,1
24,65,1.0,0.0,0,7,64,0.0,1,1.0,2.0,1,1.0,1,0,2.0,1,64,0.36363636363636365,Normal,2.56,1
30,80,0.0,2.0,0,6,67,1.0,1,3.0,1.0,1,0.0,4,0,1.0,0,69,0.37037037037037035,Normal,2.161290322580645,1
13,69,1.0,0.0,1,5,68,0.0,1,0.0,2.0,1,2.0,1,1,1.0,0,59,0.18571428571428572,Low,4.857142857142857,0
33,62,2.0,1.0,1,10,78,1.0,1,0.0,1.0,0,2.0,3,0,1.0,0,68,0.5238095238095238,Oversleep,2.2941176470588234,0
8,73,1.0,1.0,0,7,60,1.0,0,0.0,2.0,0,1.0,3,0,2.0,0,60,0.10810810810810811,Normal,6.666666666666667,0
19,66,1.0,2.0,0,7,59,1.0,1,1.0,2.0,1,0.0,3,0,0.0,1,62,0.2835820895522388,Normal,2.95,1
24,88,0.0,1.0,1,6,86,0.0,1,0.0,0.0,1,0.0,3,0,2.0,1,67,0.2696629213483146,Normal,3.44,0
22,81,0.0,2.0,1,8,50,2.0,1,3.5,1.0,0,2.0,5,0,0.0,0,68,0.2682926829268293,Good,2.1739130434782608,1
16,66,1.0,2.0,1,5,57,2.0,1,3.0,1.0,1,2.0,3,0,1.0,0,64,0.23880597014925373,Low,3.3529411764705883,1
19,60,1.0,2.0,1,7,72,2.0,1,3.0,0.0,1,2.0,3,0,1.0,0,65,0.3114754098360656,Normal,3.6,1
17,92,0.0,0.0,1,6,57,1.0,1,2.0,1.0,0,2.0,2,1,1.0,0,65,0.1827956989247312,Normal,3.1666666666666665,1
16,67,2.0,1.0,0,8,98,1.0,1,0.0,0.0,1,1.0,3,0,2.0,0,63,0.23529411764705882,Good,5.764705882352941,0
25,84,1.0,0.0,1,6,84,0.0,1,2.0,1.0,1,2.0,3,0,2.0,1,70,0.29411764705882354,Normal,3.230769230769231,1
22,73,0.0,1.0,1,9,72,0.0,1,3.0,1.0,1,2.0,3,0,2.0,0,66,0.2972972972972973,Good,3.130434782608696,1
16,83,1.0,2.0,1,7,56,0.0,1,3.5,2.0,1,2.0,3,0,2.0,0,68,0.19047619047619047,Normal,3.2941176470588234,1
25,73,0.0,0.0,0,8,69,1.0,1,3.0,1.0,0,2.0,3,0,2.0,0,66,0.33783783783783783,Good,2.6538461538461537,1
22,63,0.0,0.0,0,8,83,1.0,1,3.0,1.0,0,0.0,1,0,2.0,1,63,0.34375,Good,3.608695652173913,1
25,69,2.0,1.0,1,9,98,1.0,1,1.0,0.0,1,0.0,3,1,1.0,0,66,0.35714285714285715,Good,3.769230769230769,1
24,68,1.0,1.0,1,6,74,1.0,1,1.0,1.0,1,1.0,3,0,2.0,0,65,0.34782608695652173,Normal,2.96,1
15,77,1.0,1.0,1,8,85,2.0,1,1.0,0.0,1,2.0,2,0,1.0,1,66,0.19230769230769232,Good,5.3125,1
17,86,2.0,0.0,1,4,60,2.0,1,2.0,2.0,0,2.0,3,1,1.0,0,67,0.19540229885057472,Low,3.3333333333333335,1
24,71,1.0,1.0,1,7,81,1.0,1,0.0,0.0,0,2.0,3,0,2.0,1,66,0.3333333333333333,Normal,3.24,0
24,60,0.0,1.0,0,6,62,2.0,1,3.5,0.0,1,0.0,3,0,2.0,0,63,0.39344262295081966,Normal,2.48,1
20,81,1.0,1.0,1,5,60,0.0,1,3.0,1.0,1,2.0,4,1,2.0,1,66,0.24390243902439024,Low,2.857142857142857,1
21,84,1.0,1.0,0,6,75,0.0,0,1.0,2.0,1,2.0,3,0,1.0,1,67,0.24705882352941178,Normal,3.409090909090909,1
28,99,1.0,1.0,1,6,61,1.0,0,1.0,0.0,1,2.0,3,0,2.0,1,71,0.28,Normal,2.103448275862069,1
16,84,1.0,2.0,1,7,86,1.0,1,1.0,0.0,0,1.0,2,0,2.0,0,67,0.18823529411764706,Normal,5.0588235294117645,1
23,79,1.0,2.0,1,6,97,1.0,1,1.0,2.0,1,1.0,4,0,1.0,1,69,0.2875,Normal,4.041666666666667,1
19,83,1.0,1.0,1,7,70,1.0,1,2.0,0.0,1,0.0,4,1,2.0,0,67,0.2261904761904762,Normal,3.5,1
19,97,2.0,1.0,1,6,66,2.0,1,2.0,1.0,0,2.0,2,0,1.0,0,72,0.19387755102040816,Normal,3.3,1
27,93,2.0,0.0,0,6,59,2.0,1,2.0,0.0,0,0.0,4,0,2.0,0,70,0.2872340425531915,Normal,2.107142857142857,1
25,73,1.0,2.0,1,7,70,0.0,1,0.0,0.0,0,1.0,4,0,1.0,1,67,0.33783783783783783,Normal,2.6923076923076925,0
25,69,0.0,2.0,1,7,78,1.0,1,0.0,0.0,1,0.0,3,0,0.0,0,64,0.35714285714285715,Normal,3.0,0
28,71,1.0,1.0,0,8,69,2.0,1,1.0,1.0,0,1.0,1,0,1.0,0,67,0.3888888888888889,Good,2.3793103448275863,1
20,80,0.0,2.0,0,8,81,1.0,1,3.0,1.0,0,0.0,4,0,2.0,1,69,0.24691358024691357,Good,3.857142857142857,1
24,90,0.0,0.0,0,7,83,1.0,1,0.0,0.0,0,2.0,3,0,2.0,1,68,0.26373626373626374,Normal,3.32,0
18,80,1.0,1.0,0,8,55,0.0,1,2.0,0.0,1,1.0,3,0,1.0,1,63,0.2222222222222222,Good,2.8947368421052633,1
22,63,1.0,2.0,1,7,85,1.0,1,3.5,2.0,1,0.0,3,0,2.0,0,68,0.34375,Normal,3.6956521739130435,1
19,89,2.0,1.0,1,7,95,1.0,1,0.0,1.0,1,2.0,3,0,2.0,1,70,0.2111111111111111,Normal,4.75,0
21,92,1.0,0.0,1,8,51,0.0,1,0.0,1.0,1,1.0,2,0,1.0,1,66,0.22580645161290322,Good,2.3181818181818183,0
24,72,2.0,2.0,0,6,78,2.0,1,0.0,0.0,1,0.0,6,0,2.0,0,68,0.3287671232876712,Normal,3.12,0
15,87,2.0,0.0,1,4,80,2.0,1,0.0,0.0,0,2.0,3,0,2.0,1,67,0.17045454545454544,Low,5.0,0
33,77,0.0,2.0,1,5,85,1.0,1,0.0,0.0,0,1.0,5,0,0.0,0,69,0.4230769230769231,Low,2.5,0
14,96,1.0,0.0,1,9,69,2.0,1,0.0,1.0,0,0.0,3,1,2.0,0,66,0.14432989690721648,Good,4.6,0
13,94,1.0,1.0,1,7,91,0.0,1,3.0,0.0,1,1.0,3,0,2.0,1,68,0.1368421052631579,Normal,6.5,1
27,81,1.0,1.0,1,7,77,1.0,1,2.0,1.0,1,1.0,2,1,1.0,0,69,0.32926829268292684,Normal,2.75,1
25,88,1.0,1.0,1,7,70,0.0,1,1.0,1.0,0,2.0,3,0,1.0,1,70,0.2808988764044944,Normal,2.6923076923076925,1
24,95,1.0,2.0,1,8,86,2.0,1,1.0,1.0,0,1.0,3,0,2.0,1,74,0.25,Good,3.44,1
24,80,1.0,2.0,1,7,96,2.0,1,0.0,0.0,1,2.0,0,0,1.0,0,70,0.2962962962962963,Normal,3.84,0
20,73,1.0,1.0,1,7,91,0.0,1,1.0,1.0,1,1.0,2,0,1.0,1,66,0.2702702702702703,Normal,4.333333333333333,1
15,90,2.0,1.0,1,8,97,1.0,1,1.0,0.0,0,0.0,3,0,2.0,0,69,0.16483516483516483,Good,6.0625,1
20,69,1.0,2.0,0,6,63,0.0,1,0.0,0.0,1,0.0,3,0,2.0,1,64,0.2857142857142857,Normal,3.0,0
16,76,0.0,2.0,1,8,56,1.0,0,1.0,0.0,1,2.0,1,0,2.0,1,62,0.2077922077922078,Good,3.2941176470588234,1
26,95,0.0,2.0,0,7,77,1.0,1,0.0,1.0,1,1.0,3,0,1.0,0,70,0.2708333333333333,Normal,2.8518518518518516,0
19,89,2.0,1.0,1,7,52,1.0,1,2.0,1.0,1,0.0,4,0,1.0,1,68,0.2111111111111111,Normal,2.6,1
15,76,1.0,1.0,1,6,84,0.0,1,0.0,1.0,1,1.0,3,0,2.0,0,65,0.19480519480519481,Normal,5.25,0
18,69,2.0,2.0,0,7,62,0.0,1,3.0,1.0,1,2.0,3,0,1.0,1,65,0.2571428571428571,Normal,3.263157894736842,1
22,74,2.0,2.0,1,6,73,0.0,1,3.0,2.0,1,2.0,4,0,1.0,0,71,0.29333333333333333,Normal,3.1739130434782608,1
17,71,2.0,1.0,1,9,83,0.0,1,2.0,1.0,1,1.0,5,0,2.0,1,66,0.2361111111111111,Good,4.611111111111111,1
15,67,1.0,1.0,0,4,74,1.0,1,0.0,0.0,1,0.0,3,0,1.0,1,61,0.22058823529411764,Low,4.625,0
21,90,0.0,1.0,1,8,62,0.0,1,2.0,1.0,1,0.0,5,1,2.0,1,67,0.23076923076923078,Good,2.8181818181818183,1
21,70,0.0,2.0,1,4,94,1.0,1,0.0,0.0,0,1.0,2,0,0.0,1,65,0.29577464788732394,Low,4.2727272727272725,0
17,78,1.0,2.0,0,8,88,1.0,1,0.0,0.0,1,0.0,3,0,2.0,0,65,0.21518987341772153,Good,4.888888888888889,0
17,75,1.0,2.0,1,6,80,1.0,0,1.0,0.0,0,2.0,5,0,1.0,1,65,0.2236842105263158,Normal,4.444444444444445,1
21,99,1.0,1.0,0,8,85,2.0,1,3.5,1.0,1,2.0,4,0,1.0,1,73,0.21,Good,3.8636363636363638,1
11,76,1.0,1.0,1,7,71,1.0,0,1.0,1.0,1,1.0,2,0,2.0,1,62,0.14285714285714285,Normal,5.916666666666667,1
12,63,1.0,2.0,1,5,69,0.0,1,0.0,1.0,1,0.0,2,0,1.0,0,60,0.1875,Low,5.3076923076923075,0
16,64,0.0,1.0,1,9,58,0.0,1,1.0,1.0,1,2.0,3,0,1.0,0,61,0.24615384615384617,Good,3.411764705882353,1
19,84,0.0,1.0,1,8,90,2.0,1,2.0,0.0,0,1.0,3,0,0.0,1,67,0.2235294117647059,Good,4.5,1
22,84,2.0,1.0,0,8,69,1.0,0,3.0,1.0,0,1.0,4,0,2.0,1,70,0.25882352941176473,Good,3.0,1
29,77,0.0,2.0,0,6,85,1.0,1,1.0,1.0,1,2.0,1,0,2.0,1,69,0.3717948717948718,Normal,2.8333333333333335,1
25,77,1.0,0.0,1,8,65,2.0,0,0.0,1.0,1,2.0,5,0,0.0,0,66,0.32051282051282054,Good,2.5,0
19,62,1.0,1.0,0,5,90,0.0,1,2.0,0.0,1,2.0,3,0,1.0,1,64,0.30158730158730157,Low,4.5,1
20,81,2.0,1.0,1,4,55,1.0,1,1.0,2.0,0,2.0,2,0,1.0,1,68,0.24390243902439024,Low,2.619047619047619,1
14,80,2.0,1.0,1,5,81,1.0,1,1.0,0.0,1,2.0,4,0,0.0,0,67,0.1728395061728395,Low,5.4,1
20,66,1.0,1.0,0,6,90,2.0,1,0.0,1.0,1,1.0,1,0,2.0,0,64,0.29850746268656714,Normal,4.285714285714286,0
18,64,1.0,1.0,1,6,83,2.0,1,2.0,0.0,1,2.0,2,0,2.0,1,65,0.27692307692307694,Normal,4.368421052631579,1
22,65,0.0,2.0,1,6,85,1.0,1,2.0,2.0,1,2.0,3,1,2.0,0,66,0.3333333333333333,Normal,3.6956521739130435,1
15,64,1.0,1.0,1,6,76,2.0,1,2.0,1.0,0,2.0,4,1,2.0,0,63,0.23076923076923078,Normal,4.75,1
23,84,2.0,1.0,1,6,78,0.0,1,2.0,0.0,1,0.0,2,0,1.0,0,68,0.27058823529411763,Normal,3.25,1
29,68,1.0,2.0,1,4,53,1.0,1,1.0,1.0,0,0.0,4,0,0.0,1,66,0.42028985507246375,Low,1.7666666666666666,1
19,70,1.0,1.0,0,7,63,0.0,0,3.0,0.0,1,1.0,5,0,2.0,1,63,0.2676056338028169,Normal,3.15,1
22,67,0.0,1.0,0,7,86,0.0,1,1.0,0.0,1,2.0,3,0,1.0,0,63,0.3235294117647059,Normal,3.739130434782609,1
24,98,2.0,1.0,1,6,97,1.0,1,1.0,1.0,1,2.0,4,0,0.0,1,74,0.24242424242424243,Normal,3.88,1
18,94,1.0,2.0,1,9,77,0.0,1,1.0,1.0,1,2.0,2,0,1.0,1,70,0.18947368421052632,Good,4.052631578947368,1
21,69,2.0,2.0,1,7,86,1.0,1,2.0,0.0,0,1.0,3,0,2.0,1,68,0.3,Normal,3.909090909090909,1
20,73,1.0,1.0,1,7,84,1.0,1,0.0,1.0,1,1.0,4,0,1.0,0,66,0.2702702702702703,Normal,4.0,0
21,68,1.0,0.0,0,8,100,0.0,1,0.0,1.0,1,2.0,4,0,0.0,1,63,0.30434782608695654,Good,4.545454545454546,0
15,80,0.0,2.0,0,5,90,1.0,1,3.5,0.0,1,2.0,3,0,0.0,0,67,0.18518518518518517,Low,5.625,1
20,61,1.0,1.0,0,7,81,1.0,1,1.0,1.0,1,1.0,3,0,1.0,1,62,0.3225806451612903,Normal,3.857142857142857,1
23,87,2.0,2.0,0,8,56,1.0,1,1.0,1.0,1,2.0,3,0,1.0,1,71,0.26136363636363635,Good,2.3333333333333335,1
29,81,2.0,1.0,0,7,68,1.0,1,2.0,1.0,1,1.0,4,0,2.0,1,72,0.35365853658536583,Normal,2.2666666666666666,1
26,96,1.0,1.0,1,5,63,1.0,0,1.0,2.0,0,2.0,2,0,2.0,1,72,0.26804123711340205,Low,2.3333333333333335,1
33,67,1.0,1.0,1,6,93,2.0,1,0.0,0.0,1,1.0,3,0,0.0,0,68,0.4852941176470588,Normal,2.735294117647059,0
15,92,1.0,0.0,1,7,72,0.0,1,1.0,1.0,1,0.0,5,0,2.0,0,66,0.16129032258064516,Normal,4.5,1
25,92,1.0,1.0,0,4,77,1.0,1,0.0,0.0,1,2.0,3,0,2.0,1,70,0.26881720430107525,Low,2.9615384615384617,0
21,65,1.0,0.0,1,5,98,2.0,0,2.0,0.0,0,2.0,4,0,2.0,1,66,0.3181818181818182,Low,4.454545454545454,1
33,76,1.0,1.0,1,10,92,0.0,1,1.0,2.0,0,2.0,3,0,2.0,0,72,0.42857142857142855,Oversleep,2.7058823529411766,1
15,67,2.0,1.0,1,8,89,0.0,1,0.0,2.0,1,1.0,4,0,1.0,0,64,0.22058823529411764,Good,5.5625,0
15,70,2.0,1.0,0,9,57,1.0,1,1.0,1.0,0,0.0,3,0,2.0,0,63,0.2112676056338028,Good,3.5625,1
16,71,1.0,1.0,0,8,51,1.0,1,0.0,0.0,1,0.0,2,0,0.0,0,61,0.2222222222222222,Good,3.0,0
7,82,2.0,2.0,1,8,56,1.0,1,0.0,0.0,0,0.0,2,0,0.0,1,62,0.08433734939759036,Good,7.0,0
17,76,1.0,2.0,0,7,87,2.0,1,1.0,1.0,1,2.0,4,0,2.0,0,68,0.22077922077922077,Normal,4.833333333333333,1
15,98,0.0,1.0,1,8,71,0.0,1,1.0,1.0,1,2.0,3,0,2.0,1,68,0.15151515151515152,Good,4.4375,1
21,65,0.0,1.0,0,9,56,2.0,1,1.0,1.0,1,2.0,5,0,1.0,1,63,0.3181818181818182,Good,2.5454545454545454,1
